ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min)
0x4c92 ,RANCHIRES08DEL01 ,21,4.7,23.353783,85.326967,23.363783,85.336967,03-04-2022,10:45:00,11:00:00,conditions Sandstorms,Low ,1,Meal ,motorcycle ,1,No ,Urban ,(min) 11
0x4f4d ,MUMRES05DEL02 ,25,4.6,18.927584,72.832585,19.007584,72.912585,02-03-2022,20:40:00,20:55:00,conditions Windy,Jam ,0,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 25
0xcbb4 ,ALHRES17DEL03 ,37,4.8,25.45235,81.841889,25.48235,81.871889,13-02-2022,18:00:00,18:15:00,conditions Cloudy,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 32
0x495b ,MYSRES13DEL02 ,31,4.2,12.310972,76.659264,12.390972,76.739264,12-03-2022,21:50:00,22:00:00,conditions Windy,Jam ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 40
0x9f9d ,BANGRES01DEL02 ,26,4.8,12.933284,77.615428,12.983284,77.665428,15-03-2022,17:35:00,17:50:00,conditions Windy,Medium ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 26
0xc155 ,LUDHRES04DEL02 ,27,4.7,30.914057,75.83982,30.934057,75.85982,11-02-2022,10:50:00,10:55:00,conditions Windy,Low ,1,Buffet ,motorcycle ,0,No ,Urban ,(min) 11
0xcd59 ,GOARES19DEL03 ,30,4.6,0.0,0.0,0.09,0.09,14-02-2022,18:50:00,19:05:00,conditions Fog,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 38
0xbfe2 ,AURGRES05DEL01 ,25,4.8,19.875522,75.367127,19.945522,75.437127,12-02-2022,22:40:00,22:45:00,conditions Cloudy,Low ,2,Meal ,scooter ,0,No ,Metropolitian ,(min) 20
0x650b ,HYDRES03DEL03 ,21,4.7,17.422819,78.449578,17.512819,78.539578,14-03-2022,23:00:00,23:05:00,conditions Stormy,Low ,0,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 22
0x2474 ,VADRES13DEL02 ,30,4.6,22.310237,73.158921,22.440237,73.288921,12-03-2022,21:55:00,22:00:00,conditions Cloudy,Jam ,2,Snack ,scooter ,1,No ,Metropolitian ,(min) 47
0xc014 ,KOLRES15DEL01 ,NaN ,NaN ,-22.552672,-88.352885,22.662672,88.462885,16-02-2022,NaN ,20:45:00,conditions Stormy,Jam ,0,Buffet ,motorcycle ,3,No ,Metropolitian ,(min) 46
0xd74 ,JAPRES19DEL01 ,26,4.9,26.913726,75.75282,26.923726,75.762821,28-03-2022,09:45:00,10:00:00,conditions Sandstorms,Low ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 14
0x434d ,CHENRES15DEL02 ,31,4.9,13.026286,80.275235,13.046286,80.295235,28-03-2022,08:30:00,08:35:00,conditions Cloudy,Low ,0,Drinks ,motorcycle ,0,No ,Urban ,(min) 24
0x16a2 ,JAPRES11DEL02 ,NaN ,NaN ,26.90294,75.793007,27.03294,75.923007,16-03-2022,NaN ,19:45:00,conditions NaN,NaN ,3,Snack ,motorcycle ,2,No ,Metropolitian ,(min) 36
0x9462 ,RANCHIRES13DEL03 ,31,4.2,23.374989,85.335486,23.464989,85.425486,02-04-2022,17:40:00,17:50:00,conditions Windy,Medium ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 37
0x31ad ,MUMRES14DEL02 ,23,4.9,19.1813,72.836191,19.2613,72.916191,06-04-2022,23:50:00,00:00:00,conditions Sunny,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 22
0x5977 ,INDORES19DEL03 ,34,4.7,22.745536,75.893106,22.805536,75.953106,13-03-2022,18:00:00,18:10:00,conditions Stormy,Medium ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 33
0x4d3e ,SURRES19DEL02 ,27,4.7,21.149669,72.772629,21.279669,72.902629,06-03-2022,18:45:00,18:50:00,conditions Windy,Medium ,2,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 18
0x6b89 ,RANCHIRES13DEL01 ,23,4.9,23.374989,85.335486,23.484989,85.445486,31-03-2022,20:40:00,20:55:00,conditions Windy,Jam ,2,Drinks ,motorcycle ,0,No ,Urban ,(min) 18
0x36cc ,COIMBRES08DEL01 ,39,4.6,11.001852,76.976268,11.111852,77.086268,20-03-2022,20:30:00,20:40:00,conditions Sandstorms,Jam ,2,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 28
0x8d77 ,MYSRES05DEL02 ,35,4.8,12.323978,76.627961,12.453978,76.757961,04-04-2022,00:00:00,00:10:00,conditions Sandstorms,Low ,2,Buffet ,scooter ,1,No ,Metropolitian ,(min) 22
0x9da5 ,BANGRES04DEL01 ,29,4.9,12.98041,77.640489,13.09041,77.750489,02-04-2022,19:50:00,19:55:00,conditions Sunny,Jam ,1,Snack ,motorcycle ,1,No ,Urban ,(min) 12
0x84ed ,MYSRES08DEL03 ,33,5,12.297954,76.665169,12.327954,76.695169,17-03-2022,22:30:00,22:45:00,conditions Stormy,Low ,1,Buffet ,scooter ,0,No ,Metropolitian ,(min) 25
0x6ffd ,RANCHIRES16DEL02 ,22,4.7,23.371292,85.327872,23.451292,85.407872,27-03-2022,18:10:00,18:15:00,conditions Sunny,Medium ,2,Snack ,scooter ,1,No ,Metropolitian ,(min) 15
0xb3aa ,PUNERES010DEL01 ,30,4.2,18.539299,73.897902,18.609299,73.967902,04-03-2022,19:40:00,19:45:00,conditions Stormy,Jam ,2,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 32
0xd5d9 ,KOLRES06DEL01 ,30,4.7,22.533662,88.366217,22.603662,88.436217,12-02-2022,20:40:00,20:50:00,conditions Stormy,Jam ,0,Buffet ,motorcycle ,2,No ,Metropolitian ,(min) 36
0xbe40 ,MYSRES15DEL01 ,34,4.9,12.352058,76.60665,12.422058,76.67665,12-03-2022,17:45:00,17:55:00,conditions Sunny,Medium ,1,Drinks ,scooter ,1,No ,Metropolitian ,(min) 26
0xa228 ,CHENRES07DEL02 ,39,4.5,13.081878,80.248519,13.101878,80.268519,19-03-2022,09:15:00,09:30:00,conditions Stormy,Low ,2,Buffet ,scooter ,0,No ,Metropolitian ,(min) 24
0x6f20 ,PUNERES03DEL03 ,20,4.8,18.554382,73.798206,18.644382,73.888206,31-03-2022,22:10:00,22:20:00,conditions Stormy,Low ,1,Drinks ,motorcycle ,0,No ,Urban ,(min) 14
0xcf7 ,HYDRES14DEL03 ,NaN ,NaN ,17.426228,78.407495,17.516228,78.497495,02-03-2022,NaN ,23:45:00,conditions Fog,Low ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 21
0x5b42 ,COIMBRES05DEL02 ,35,4.5,11.022169,76.999594,11.042169,77.019594,03-04-2022,11:10:00,11:20:00,conditions Sunny,High ,0,Buffet ,motorcycle ,0,No ,NaN ,(min) 20
0x6b76 ,PUNERES08DEL01 ,26,4.9,18.53408,73.89852,18.54408,73.90852,03-04-2022,09:30:00,09:45:00,conditions Sunny,Low ,0,Drinks ,motorcycle ,0,No ,Urban ,(min) 12
0x52a0 ,INDORES06DEL02 ,38,4.3,22.728163,75.884212,22.858163,76.014212,02-03-2022,22:35:00,22:40:00,conditions Fog,Low ,1,Drinks ,scooter ,1,No ,Metropolitian ,(min) 36
0xac66 ,CHENRES15DEL01 ,25,4.8,13.026286,80.275235,13.036286,80.285235,07-03-2022,08:20:00,08:30:00,conditions Windy,Low ,2,Meal ,scooter ,0,No ,Metropolitian ,(min) 15
0x6d8e ,HYDRES11DEL02 ,28,4.8,17.430448,78.418213,17.450448,78.438213,11-03-2022,09:50:00,09:55:00,conditions Sunny,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 18
0xde0b ,DEHRES02DEL02 ,24,4.8,0.0,0.0,0.13,0.13,18-02-2022,21:30:00,21:40:00,conditions Sandstorms,Jam ,1,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 27
0xc9a5 ,ALHRES17DEL02 ,25,4.9,25.45235,81.841889,25.47235,81.861889,17-02-2022,11:55:00,12:00:00,conditions Fog,High ,0,Snack ,motorcycle ,NaN ,No ,Metropolitian ,(min) 26
0x85ab ,CHENRES14DEL02 ,28,4.8,13.026279,80.174568,13.156279,80.304568,04-04-2022,20:40:00,20:45:00,conditions Stormy,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 27
0x38bd ,PUNERES010DEL01 ,38,4.3,18.539299,73.897902,18.649299,74.007902,02-03-2022,18:55:00,19:10:00,conditions Stormy,Medium ,0,Meal ,motorcycle ,2,No ,Metropolitian ,(min) 32
0x4d1e ,CHENRES19DEL02 ,27,5,12.986047,80.218114,13.006047,80.238114,09-03-2022,10:00:00,10:05:00,conditions Fog,Low ,1,Drinks ,scooter ,0,No ,Urban ,(min) 12
0x6a9 ,COIMBRES010DEL01 ,NaN ,NaN ,11.003008,76.97544,11.073009,77.04544,18-03-2022,NaN ,00:15:00,conditions Sandstorms,Low ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 21
0x4c4a ,CHENRES14DEL03 ,29,4.9,13.026279,80.174568,13.116279,80.264568,02-03-2022,21:35:00,21:50:00,conditions Fog,Jam ,0,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 35
0x9401 ,BANGRES05DEL03 ,26,4.6,12.970324,77.645748,13.000324,77.675748,13-03-2022,20:40:00,20:45:00,conditions Cloudy,Jam ,1,Drinks ,scooter ,0,No ,Metropolitian ,(min) 26
0x940b ,HYDRES16DEL02 ,23,4.7,17.440827,78.393391,17.520827,78.473391,29-03-2022,18:00:00,18:15:00,conditions Cloudy,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 30
0x3460 ,JAPRES01DEL02 ,25,4,26.90519,75.810753,26.92519,75.830753,09-03-2022,10:10:00,10:20:00,conditions Stormy,Low ,0,Snack ,motorcycle ,NaN ,No ,Urban ,(min) 15
0x2124 ,INDORES16DEL03 ,24,4.8,22.744648,75.894377,22.774648,75.924377,07-03-2022,17:35:00,17:45:00,conditions Sunny,Medium ,2,Snack ,scooter ,0,No ,Urban ,(min) 15
0xbac7 ,BANGRES07DEL03 ,34,4.8,12.978453,77.643685,13.068453,77.733685,06-04-2022,21:55:00,22:10:00,conditions Sunny,Jam ,1,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 22
0x49f9 ,HYDRES04DEL01 ,32,4.6,17.411028,78.329645,17.421028,78.339645,07-03-2022,09:50:00,10:05:00,conditions Fog,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 28
0x92c9 ,INDORES11DEL03 ,39,4.6,22.751234,75.88949,22.781234,75.91949,05-04-2022,22:30:00,22:40:00,conditions Fog,Low ,2,Buffet ,motorcycle ,0,No ,Urban ,(min) 17
0xda7b ,KOLRES09DEL02 ,36,4.2,22.515082,88.36783,22.535082,88.38783,15-02-2022,10:45:00,10:50:00,conditions Windy,Low ,0,Meal ,motorcycle ,0,No ,Urban ,(min) 29
0xa180 ,PUNERES19DEL01 ,36,4.6,18.563934,73.915367,18.673935,74.025367,02-03-2022,17:55:00,18:05:00,conditions Sunny,Medium ,1,Snack ,motorcycle ,1,No ,NaN ,(min) 18
0x3479 ,BANGRES02DEL03 ,34,4.9,12.970221,77.645396,13.000221,77.675396,05-03-2022,17:55:00,18:10:00,conditions Sunny,Medium ,1,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 17
0xc568 ,LUDHRES19DEL03 ,30,4.7,30.902872,75.826808,30.992872,75.916808,12-02-2022,19:55:00,20:05:00,conditions Cloudy,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 51
0x41de ,MYSRES18DEL02 ,24,4.6,12.337928,76.617889,12.387928,76.667889,26-03-2022,18:20:00,18:25:00,conditions Cloudy,Medium ,2,Meal ,motorcycle ,1,No ,Urban ,(min) 15
0x82ec ,INDORES010DEL01 ,38,4.9,22.75004,75.902847,22.86004,76.012847,16-03-2022,22:35:00,22:40:00,conditions Cloudy,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 44
0xbd7f ,MYSRES010DEL02 ,33,4.8,12.321214,76.621094,12.341214,76.641094,26-03-2022,10:30:00,10:45:00,conditions Cloudy,Low ,2,Drinks ,scooter ,0,No ,Metropolitian ,(min) 16
0x558b ,PUNERES010DEL01 ,38,4.6,18.539299,73.897902,18.549299,73.907902,09-03-2022,10:50:00,11:00:00,conditions Stormy,Low ,1,Drinks ,scooter ,0,No ,Metropolitian ,(min) 29
0x4650 ,RANCHIRES12DEL01 ,24,4.4,0.0,0.0,0.04,0.04,26-03-2022,14:00:00,14:15:00,conditions Sunny,High ,0,Buffet ,motorcycle ,3,No ,Metropolitian ,(min) 52
0xb445 ,MUMRES13DEL01 ,24,4.5,19.178321,72.834715,19.188321,72.844715,30-03-2022,10:10:00,10:20:00,conditions Sandstorms,Low ,2,Drinks ,electric_scooter ,0,No ,Urban ,(min) 13
0x35e3 ,SURRES05DEL02 ,34,4.9,21.175104,72.804342,21.225104,72.854342,03-04-2022,23:45:00,00:00:00,conditions Sandstorms,Low ,2,Buffet ,motorcycle ,1,No ,Urban ,(min) 26
0x55e4 ,MUMRES20DEL01 ,33,4.4,19.103249,72.846749,19.113249,72.856749,01-04-2022,09:10:00,09:25:00,conditions Stormy,Low ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 27
0x38ee ,JAPRES010DEL03 ,38,4.6,26.921411,75.793604,26.951411,75.823604,21-03-2022,21:25:00,21:35:00,conditions Sunny,Jam ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 23
0xc6a5 ,KOCRES010DEL03 ,22,4.6,10.035573,76.336958,10.125573,76.426958,16-02-2022,18:35:00,18:50:00,conditions Sunny,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 19
0x4b9c ,HYDRES17DEL01 ,23,4.7,17.451976,78.385883,17.461976,78.395883,03-03-2022,09:55:00,10:05:00,conditions Windy,Low ,2,Buffet ,scooter ,1,No ,Metropolitian ,(min) 17
0x6e77 ,PUNERES17DEL01 ,39,4,18.530963,73.828972,18.600963,73.898972,04-03-2022,21:45:00,22:00:00,conditions Fog,Jam ,2,Meal ,scooter ,0,No ,Metropolitian ,(min) 35
0x9db ,PUNERES15DEL01 ,29,4.6,18.636215,73.751081,18.676215,73.791081,17-03-2022,13:15:00,13:20:00,conditions Windy,High ,1,Snack ,scooter ,0,No ,Metropolitian ,(min) 12
0xa471 ,VADRES19DEL02 ,38,4.1,22.311844,73.165081,22.361844,73.215081,17-03-2022,19:50:00,19:55:00,conditions Sandstorms,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 47
0x2235 ,RANCHIRES010DEL01 ,23,4.6,23.354422,85.3329,23.364422,85.3429,07-03-2022,10:30:00,10:45:00,conditions Sandstorms,Low ,2,Buffet ,scooter ,0,No ,Metropolitian ,(min) 19
0x5a81 ,COIMBRES16DEL01 ,22,4.4,11.010375,76.95295,11.080375,77.02295,10-03-2022,19:35:00,19:50:00,conditions Cloudy,Jam ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 34
0xb118 ,HYDRES13DEL01 ,20,4.8,17.431477,78.40035,17.541477,78.51035,02-04-2022,21:25:00,21:30:00,conditions Stormy,Jam ,2,Drinks ,electric_scooter ,0,No ,Metropolitian ,(min) 22
0x75b5 ,VADRES19DEL01 ,38,4.7,22.311844,73.165081,22.351844,73.205081,07-03-2022,13:20:00,13:25:00,conditions Stormy,High ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 30
0x42de ,VADRES02DEL01 ,29,4,0.0,0.0,0.11,0.11,12-03-2022,19:15:00,19:20:00,conditions Stormy,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 36
0x12aa ,HYDRES09DEL01 ,36,4.5,17.431668,78.408321,17.501668,78.478321,23-03-2022,18:25:00,18:40:00,conditions Windy,Medium ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,(min) 31
0x3fa1 ,MUMRES15DEL02 ,26,4.9,19.176269,72.836721,19.196269,72.856721,05-04-2022,11:40:00,11:45:00,conditions Sandstorms,High ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 22
0x9f3 ,JAPRES06DEL02 ,35,4.5,26.911927,75.797282,26.961927,75.847282,01-03-2022,22:30:00,22:35:00,conditions Windy,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 26
0x88f5 ,HYDRES07DEL01 ,20,4.8,17.424114,78.347554,17.494114,78.417554,14-03-2022,19:15:00,19:25:00,conditions Fog,Jam ,0,Snack ,motorcycle ,1,Yes ,Urban ,(min) 49
0xba9a ,CHENRES18DEL02 ,36,4.1,12.981615,80.231598,13.111615,80.361598,25-03-2022,20:20:00,20:30:00,conditions Sandstorms,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 48
0x4b86 ,JAPRES15DEL02 ,39,4.8,26.891191,75.802083,26.911191,75.822083,09-03-2022,09:20:00,09:35:00,conditions Fog,Low ,2,Drinks ,electric_scooter ,0,No ,Urban ,(min) 15
0x8a60 ,HYDRES09DEL01 ,36,4.8,17.431668,78.408321,17.501668,78.478321,02-04-2022,19:35:00,19:40:00,conditions Stormy,Jam ,1,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 28
0x825e ,HYDRES09DEL01 ,29,4.8,17.431668,78.408321,17.501668,78.478321,12-03-2022,20:10:00,20:20:00,conditions Cloudy,Jam ,2,Drinks ,scooter ,1,No ,Urban ,(min) 38
0xc38b ,BHPRES16DEL01 ,21,NaN ,23.264015,77.408236,23.334015,77.478236,14-02-2022,23:35:00,23:50:00,conditions Cloudy,Low ,2,Snack ,scooter ,0,No ,Metropolitian ,(min) 24
0x8919 ,INDORES01DEL02 ,28,4.7,22.695207,75.866059,22.825207,75.996059,06-04-2022,22:40:00,22:45:00,conditions Fog,Low ,2,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 26
0x87fa ,CHENRES05DEL02 ,28,4.5,13.058616,80.264151,13.108616,80.314151,15-03-2022,23:15:00,23:20:00,conditions Cloudy,Low ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 14
0x1096 ,HYDRES06DEL03 ,34,4.6,17.455894,78.375467,17.545894,78.465467,04-03-2022,20:45:00,21:00:00,conditions Stormy,Jam ,1,Snack ,scooter ,0,No ,Metropolitian ,(min) 26
0xc138 ,DEHRES19DEL02 ,24,NaN ,30.372202,78.077151,30.452202,78.157151,12-02-2022,17:40:00,17:45:00,conditions Windy,Medium ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,(min) 22
0xb19f ,VADRES12DEL02 ,37,5,0.0,0.0,0.02,0.02,05-03-2022,09:55:00,10:10:00,conditions Cloudy,Low ,1,Snack ,scooter ,0,No ,Metropolitian ,(min) 15
0x6d5b ,RANCHIRES18DEL01 ,20,4.1,23.351489,85.324253,23.361489,85.334253,30-03-2022,11:35:00,11:40:00,conditions Sandstorms,High ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 31
0x4a41 ,PUNERES16DEL01 ,24,4.7,18.536718,73.830327,18.576718,73.870328,19-03-2022,14:45:00,14:50:00,conditions Cloudy,High ,2,Snack ,scooter ,0,No ,Metropolitian ,(min) 24
0x8d9c ,CHENRES01DEL02 ,38,4.3,13.005801,80.250744,13.055801,80.300744,26-03-2022,18:25:00,18:35:00,conditions Stormy,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 35
0xdc5b ,BHPRES20DEL02 ,22,4.8,23.235123,77.398886,23.365123,77.528886,14-02-2022,18:35:00,18:45:00,conditions Sandstorms,Medium ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 17
0x9bd ,RANCHIRES12DEL02 ,37,4.9,0.0,0.0,0.02,0.02,01-04-2022,10:25:00,10:35:00,conditions Sandstorms,Low ,2,Snack ,scooter ,1,No ,Urban ,(min) 22
0x8fb8 ,JAPRES13DEL01 ,36,4.2,26.846156,75.8023,26.956156,75.9123,08-03-2022,21:45:00,22:00:00,conditions Windy,Jam ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 50
0x37f0 ,BANGRES04DEL02 ,22,4.6,12.98041,77.640489,13.03041,77.690489,30-03-2022,18:30:00,18:45:00,conditions Sunny,Medium ,1,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 14
0xd0ad ,AURGRES17DEL01 ,24,4.8,19.876994,75.372353,19.986994,75.482353,16-02-2022,19:15:00,19:30:00,conditions Stormy,Jam ,2,Buffet ,electric_scooter ,1,No ,Metropolitian ,(min) 27
0x8a9f ,PUNERES16DEL01 ,33,3.8,18.536718,73.830327,18.646718,73.940327,06-04-2022,17:50:00,17:55:00,conditions Stormy,Medium ,2,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 31
0x219b ,HYDRES02DEL01 ,38,3.6,17.41233,78.449654,17.52233,78.559654,10-03-2022,18:35:00,18:50:00,conditions Stormy,Medium ,1,Drinks ,scooter ,1,No ,Metropolitian ,(min) 36
0xed6 ,SURRES03DEL01 ,37,4.7,21.186884,72.793616,21.226884,72.833616,19-03-2022,16:55:00,17:05:00,conditions Fog,Medium ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 28
0xa8cd ,BANGRES08DEL03 ,32,4.8,12.906229,77.596791,12.936229,77.626791,21-03-2022,20:35:00,20:50:00,conditions Windy,Jam ,1,Meal ,motorcycle ,1,No ,Urban ,(min) 31
0x6e26 ,INDORES05DEL03 ,25,5,22.727021,75.884167,22.757021,75.914167,01-03-2022,18:25:00,18:35:00,conditions Stormy,Medium ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 22
0x378f ,BANGRES14DEL01 ,34,4.8,12.949934,77.699386,12.989934,77.739386,21-03-2022,16:35:00,16:50:00,conditions Fog,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 27
0xabd5 ,VADRES16DEL02 ,20,4.9,0.0,0.0,0.08,0.08,06-03-2022,19:15:00,19:20:00,conditions Fog,Jam ,2,Meal ,electric_scooter ,1,No ,Metropolitian ,(min) 36
0x1828 ,SURRES05DEL01 ,28,4.7,21.175104,72.804342,21.245104,72.874342,27-03-2022,23:30:00,23:45:00,conditions Stormy,Low ,2,Drinks ,scooter ,0,No ,Metropolitian ,(min) 12
0x9ba ,MYSRES02DEL02 ,35,4,12.304569,76.643622,12.354569,76.693622,21-03-2022,17:55:00,18:10:00,conditions Stormy,Medium ,2,Drinks ,electric_scooter ,0,No ,Metropolitian ,(min) 32
0x6390 ,PUNERES06DEL01 ,35,5,18.546258,73.904337,18.556258,73.914337,11-03-2022,08:55:00,09:10:00,conditions Stormy,Low ,1,Drinks ,motorcycle ,1,No ,Urban ,(min) 24
0x1bd4 ,COIMBRES18DEL03 ,35,4.7,11.02091,76.940432,11.11091,77.030432,06-03-2022,20:55:00,21:00:00,conditions Sunny,Jam ,0,Buffet ,motorcycle ,3,No ,Urban ,(min) 44
0x459a ,PUNERES03DEL03 ,20,4.6,18.554382,73.798206,18.614382,73.858206,05-04-2022,21:15:00,21:30:00,conditions Stormy,Jam ,0,Snack ,motorcycle ,NaN ,No ,Metropolitian ,(min) 16
0x758 ,RANCHIRES04DEL03 ,NaN ,NaN ,23.359033,85.325347,23.389033,85.355347,11-03-2022,NaN ,19:45:00,conditions Stormy,Jam ,2,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 29
0xb200 ,CHENRES16DEL01 ,20,4.7,13.049645,80.242268,13.159645,80.352268,02-03-2022,22:30:00,22:40:00,conditions Stormy,Low ,1,Buffet ,motorcycle ,1,No ,Urban ,(min) 16
0x5358 ,HYDRES08DEL01 ,21,4.9,17.438263,78.397865,17.548263,78.507865,25-03-2022,19:20:00,19:30:00,conditions Sunny,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 30
0x54f1 ,MUMRES06DEL03 ,38,4.8,19.055831,72.833984,19.115831,72.893984,09-03-2022,17:55:00,18:00:00,conditions Fog,Medium ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 27
0xc986 ,GOARES02DEL01 ,31,4.9,15.585658,73.743606,15.695658,73.853606,18-02-2022,18:35:00,18:45:00,conditions Stormy,Medium ,0,Drinks ,motorcycle ,NaN ,No ,Metropolitian ,(min) 38
0x38c4 ,BANGRES010DEL01 ,27,4.9,12.933298,77.614293,12.973298,77.654293,26-03-2022,12:30:00,12:35:00,conditions Sandstorms,High ,2,Snack ,electric_scooter ,0,No ,NaN ,(min) 24
0xd227 ,AURGRES20DEL01 ,32,4.7,0.0,0.0,0.11,0.11,14-02-2022,23:55:00,00:00:00,conditions Sandstorms,Low ,1,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 15
0x8ff0 ,VADRES07DEL01 ,27,4.7,0.0,0.0,0.11,0.11,27-03-2022,21:50:00,22:05:00,conditions Fog,Jam ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 41
0xa50e ,RANCHIRES03DEL01 ,22,4.6,0.0,0.0,0.04,0.04,17-03-2022,13:40:00,13:55:00,conditions Stormy,High ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 20
0xd693 ,ALHRES02DEL03 ,35,4.9,25.453436,81.833167,25.543436,81.923167,18-02-2022,23:20:00,23:30:00,conditions Cloudy,Low ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 29
0x2680 ,VADRES13DEL01 ,34,4.5,22.310237,73.158921,22.380237,73.228921,29-03-2022,17:50:00,17:55:00,conditions Fog,Medium ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 30
0xdd88 ,AGRRES14DEL03 ,38,4.9,27.16185,78.040165,27.25185,78.130165,16-02-2022,23:10:00,23:20:00,conditions Stormy,Low ,2,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 28
0x45d0 ,MUMRES01DEL01 ,26,4.6,19.12663,72.829976,19.13663,72.839976,26-03-2022,11:50:00,12:05:00,conditions Sunny,High ,1,Buffet ,motorcycle ,1,No ,Urban ,(min) 14
0x641a ,MYSRES06DEL02 ,24,4.8,12.323994,76.626167,12.343994,76.646167,09-03-2022,10:40:00,10:55:00,conditions Stormy,Low ,2,Snack ,scooter ,1,No ,Urban ,(min) 17
0xda75 ,BHPRES12DEL02 ,35,4.8,0.0,0.0,0.08,0.08,12-02-2022,20:20:00,20:35:00,conditions Windy,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 45
0xa3a1 ,JAPRES18DEL02 ,36,4.7,26.913987,75.752891,26.933987,75.772891,30-03-2022,09:25:00,09:30:00,conditions Cloudy,Low ,2,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 17
0xaf17 ,CHENRES01DEL02 ,23,5,13.005801,80.250744,13.085801,80.330744,23-03-2022,23:35:00,23:50:00,conditions Cloudy,Low ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 22
0x6654 ,MUMRES07DEL03 ,26,4.7,19.091458,72.827808,19.121458,72.857808,01-03-2022,18:50:00,18:55:00,conditions Sunny,Medium ,1,Snack ,scooter ,0,No ,Urban ,(min) 10
0xedd ,VADRES01DEL01 ,38,4.8,22.307898,73.167788,22.347898,73.207788,30-03-2022,17:00:00,17:10:00,conditions Sunny,Medium ,2,Buffet ,scooter ,1,No ,Urban ,(min) 18
